# V2: REAL OSM addresses (house + street both real, region dropped)
# Total records: 46135
# Generated: 2026-09-18 22:36:45 UTC
# Format: COUNTRY | FULL_NAME | ADDRESS | PHONE | POSTAL_CODE | EMAIL
#
Luxembourg|Arthur Maurice|49 Rue de Steinsel, Bereldange, Luxembourg|692656587|7254|arthur.maurice7972@outlook.es
Luxembourg|Hortense Joly|5 Rue Adolphe Weis, Bereldange, Luxembourg|692696242|7260|hortense_joly2506@web.de
Luxembourg|Margot Guyot|51 Rue de Steinsel, Bereldange, Luxembourg|621196894|7254|margot_guyot3731@outlook.es
Luxembourg|Marianne Guyon|53 Rue de Steinsel, Bereldange, Luxembourg|651732074|7254|marianne.guyon5023@centrum.cz
Luxembourg|Pauline Lebrun|55 Rue de Steinsel, Bereldange, Luxembourg|628794240|7254|pauline_lebrun67@telefonica.net
Luxembourg|Margot Loiseau|62 Rue de Steinsel, Bereldange, Luxembourg|655880280|7254|margot-loiseau2908@home.pl
Luxembourg|Anouk Boutin|66 Rue de Steinsel, Bereldange, Luxembourg|698273163|7254|anouk.boutin5751@ono.com
Luxembourg|Virginie Lebreton|68 Rue de Steinsel, Bereldange, Luxembourg|651589218|7254|virginie.lebreton18@sky.com
Luxembourg|Laurence Mallet|7 Rue Adolphe Weis, Bereldange, Luxembourg|651994782|7260|laurence.mallet2833@protonmail.com
Luxembourg|Margot Lambert|7 Rue Pierre Krier, Bereldange, Luxembourg|628842006|7260|margot.lambert3609@seznam.cz
Luxembourg|Marcelle Fernandes|74 Rue de Steinsel, Bereldange, Luxembourg|628813598|7254|marcelle_fernandes9657@hotmail.fr
Luxembourg|Suzanne Dumas|76 Rue de Steinsel, Bereldange, Luxembourg|668921390|7254|suzanne_dumas2178@virgilio.it
Luxembourg|Anastasie Guillot|8 Elterstrachen, Bereldange, Luxembourg|668088298|7260|anastasie.guillot4090@libero.it
Luxembourg|Augustin Guilbert|82 Rue de Steinsel, Bereldange, Luxembourg|679853511|7254|augustin-guilbert525@seznam.cz
Luxembourg|Claire Roux|84 Rue de Steinsel, Bereldange, Luxembourg|679636836|7254|claire-roux2781@yahoo.com.au
Luxembourg|Anais Dufour|9 Rue Adolphe Weis, Bereldange, Luxembourg|698349460|7260|anais.dufour3124@hotmail.co.uk
Luxembourg|Clemence Chretien|90 Rue de Steinsel, Bereldange, Luxembourg|621392148|7254|clemence_chretien7631@msn.com
Luxembourg|Denise Fournier|92 Rue de Steinsel, Bereldange, Luxembourg|671276820|7254|denise-fournier6328@yahoo.fr
Luxembourg|Marcelle Mace|96 Rue de Steinsel, Bereldange, Luxembourg|681671476|7254|marcelle_mace772@protonmail.com
Luxembourg|Helene Perret|11 Rue de l'Eglise, Walferdange, Luxembourg|698993787|7224|helene.perret5367@laposte.net
Luxembourg|Laetitia Gosselin|5 Rue de Mersch, Kopstal, Luxembourg|691716230|8181|laetitia.gosselin7655@hotmail.fr
Luxembourg|Adrienne Buisson|24 Rue de Luxembourg, Kopstal, Luxembourg|681770084|8184|adrienne_buisson368@o2.pl
Luxembourg|Anastasie Morvan|18 Rue du Cure, Luxembourg, Luxembourg|681683795|1368|anastasie-morvan3324@gmx.net
Luxembourg|Laurent Cohen|5 Place d'Armes, Luxembourg, Luxembourg|628055398|1136|laurent_cohen8004@virgilio.it
Luxembourg|Antoinette Weber|19 Rue Notre-Dame, Luxembourg, Luxembourg|692631445|2240|antoinette-weber8454@virgilio.it
Luxembourg|Matthieu Michaud|23 Rue Chimay, Luxembourg, Luxembourg|661167927|1333|matthieu.michaud789@bt.com
Luxembourg|Anastasie Lebreton|51 Grand-Rue, Luxembourg, Luxembourg|671217675|1661|anastasie-lebreton5171@alice.it
Luxembourg|Brigitte Jourdan|14 Rue du Cure, Luxembourg, Luxembourg|668258196|1368|brigitte.jourdan5537@live.com
Luxembourg|Etienne Carpentier|36 Rue du Cure, Luxembourg, Luxembourg|668490782|1368|etienne.carpentier2196@free.fr
Luxembourg|Alix Gilbert|42A Place Guillaume II, Luxembourg, Luxembourg|679646214|1648|alix.gilbert9798@wanadoo.es
Luxembourg|Claudine Morvan|10 Rue Chimay, Luxembourg, Luxembourg|655605873|1333|claudine-morvan5311@bt.com
Luxembourg|Antoine Collet|6 Rue Notre-Dame, Luxembourg, Luxembourg|656871735|2240|antoine-collet9770@msn.com
Luxembourg|Jacqueline Carre|16 Rue Chimay, Luxembourg, Luxembourg|628538510|1333|jacqueline_carre9695@fastmail.com
Luxembourg|Edouard Payet|100 Route de Diekirch, Helmsange, Luxembourg|621594678|7220|edouard_payet9792@protonmail.com
Luxembourg|Brigitte Antoine|104 Route de Diekirch, Helmsange, Luxembourg|658008386|7220|brigitte.antoine383@btinternet.com
Luxembourg|Stephanie Rossi|13 Rue de la Liberation, Helmsange, Luxembourg|655924640|7263|stephanie_rossi7296@yandex.ru
Luxembourg|Aime Michaud|130A Route de Diekirch, Helmsange, Luxembourg|691103462|7220|aime-michaud9350@proton.me
Luxembourg|Margaux Courtois|130B Route de Diekirch, Helmsange, Luxembourg|681594091|7220|margaux_courtois7681@alice.it
Luxembourg|Emmanuel Renault|132A Route de Diekirch, Helmsange, Luxembourg|661111278|7220|emmanuel.renault2745@yahoo.de
Luxembourg|Laurent Lucas|132B Route de Diekirch, Helmsange, Luxembourg|658556722|7220|laurent-lucas4494@volny.cz
Luxembourg|Adrienne Normand|15 Rue de la Liberation, Helmsange, Luxembourg|655753215|7263|adrienne.normand1575@gmx.com
Luxembourg|Olivier Lenoir|27 Rue de la Liberation, Helmsange, Luxembourg|655406364|7263|olivier-lenoir8899@msn.com
Luxembourg|Oceane David|29 Rue de la Liberation, Helmsange, Luxembourg|628458730|7263|oceane_david1455@vp.pl
Luxembourg|Claude Garcia|3A Millewee, Helmsange, Luxembourg|656619241|7257|claude.garcia6575@terra.es
Luxembourg|Camille Marion|84 Route de Diekirch, Helmsange, Luxembourg|698778043|7220|camille-marion910@hotmail.co.uk
Luxembourg|Victor Masson|90 Route de Diekirch, Helmsange, Luxembourg|655693131|7220|victor.masson4831@libero.it
Luxembourg|Paul Hardy|1 Millewee, Helmsange, Luxembourg|655575060|7257|paul-hardy2609@t-online.de
Luxembourg|Agathe Marion|8-10 Rue Charles Darwin, Luxembourg, Luxembourg|655928957|1433|agathe_marion3158@hotmail.fr
Luxembourg|Oceane Georges|2 Rue de Bitbourg, Luxembourg, Luxembourg|668671436|1273|oceane-georges5129@mail.com
Luxembourg|Gregoire Lopez|7 Rue Tony Bourg, Luxembourg, Luxembourg|678274998|1278|gregoire_lopez71@libero.it
Luxembourg|Paulette Pages|40 Rue des Scillas, Howald, Luxembourg|655200348|2529|paulette.pages3903@telefonica.net
Luxembourg|Philippe Lenoir|11 Rue de Strasbourg, Luxembourg, Luxembourg|692877292|2561|philippe.lenoir4404@onet.pl
Luxembourg|Anais Delattre|2 Place de la Mairie, Contern, Luxembourg|679337814|5310|anais-delattre7221@outlook.de
Luxembourg|Roger Lamy|100 Rue Auguste Tremont, Luxembourg, Luxembourg|661763015|2624|roger.lamy1010@alice.it
Luxembourg|Dorothee Voisin|80 Route de Longwy, Bertrange, Luxembourg|668755875|8060|dorothee.voisin3849@seznam.cz
Luxembourg|Mathilde Pons|28 Rue de l'Industrie, Bertrange, Luxembourg|656813850|8069|mathilde.pons7409@yandex.ru
Luxembourg|Thierry Jacquet|13-15 Rue Albert 1er, Luxembourg, Luxembourg|621289857|1117|thierry.jacquet3795@yahoo.com.au
Luxembourg|Eleonore Thibault|5-11 Rue Albert 1er, Luxembourg, Luxembourg|678518939|1117|eleonore.thibault5920@yahoo.ca
Luxembourg|Jeanne Menard|21 Rue du Chemin de Fer, Bertrange, Luxembourg|661105185|8057|jeanne.menard6636@outlook.fr
Luxembourg|Lorraine Fouquet|72 Avenue Gaston Diderich, Luxembourg, Luxembourg|621765750|1420|lorraine.fouquet6351@tiscali.it
Luxembourg|Zacharie Fischer|42 Rue Jean Bertels, Luxembourg, Luxembourg|628203075|1230|zacharie-fischer7188@vp.pl
Luxembourg|Margaux Courtois|56 Rue Marechal Foch, Luxembourg, Luxembourg|681478508|1527|margaux-courtois7725@outlook.com
Luxembourg|Aimee Chretien|2 Rue de Strassen, Bertrange, Luxembourg|651294085|8094|aimee.chretien5976@hotmail.es
Luxembourg|Franck Pascal|142 Val Sainte-Croix, Luxembourg, Luxembourg|655120309|1370|franck.pascal3115@seznam.cz
Luxembourg|Andre Fouquet|11 Rue Hiel, Bertrange, Luxembourg|681655506|8067|andre.fouquet8468@interia.pl
Luxembourg|Christelle Begue|13 Rue Hiel, Bertrange, Luxembourg|692259940|8067|christelle-begue4822@t-online.de
Luxembourg|Ines Guilbert|15 Rue Hiel, Bertrange, Luxembourg|679756251|8067|ines_guilbert5473@yahoo.in
Luxembourg|Roger Lemonnier|17 Rue Hiel, Bertrange, Luxembourg|661575208|8067|roger_lemonnier4212@tiscali.it
Luxembourg|Patrick Lopez|9 Rue Hiel, Bertrange, Luxembourg|681012730|8067|patrick.lopez5706@outlook.com
Luxembourg|Alex Jacques|36 Rue Hiel, Bertrange, Luxembourg|651220345|8067|alex-jacques1954@tutanota.com
Luxembourg|Elise Colas|38 Rue Hiel, Bertrange, Luxembourg|692748192|8067|elise_colas9230@yahoo.co.uk
Luxembourg|Paul Menard|40 Rue Hiel, Bertrange, Luxembourg|661321408|8067|paul-menard5171@gmx.de
Luxembourg|Laurent Ferreira|57 Rue de la Tour Jacob, Luxembourg, Luxembourg|679071904|1831|laurent.ferreira1788@orange.es
Luxembourg|Aimee Leduc|13A Rue des Marguerites, Luxembourg, Luxembourg|678712895|1257|aimee_leduc434@icloud.com
Luxembourg|Remy Boutin|16A Rue des Marguerites, Luxembourg, Luxembourg|668702447|1257|remy_boutin4270@zoho.com
Luxembourg|Jules Lopes|16B Rue des Marguerites, Luxembourg, Luxembourg|628661632|1257|jules_lopes4119@hotmail.de
Luxembourg|Margot Klein|18 Rue des Marguerites, Luxembourg, Luxembourg|692626642|1257|margot.klein802@hotmail.fr
Luxembourg|Hugues Alexandre|2 Rue du Kiem, Luxembourg, Luxembourg|656770970|1857|hugues.alexandre598@centrum.cz
Luxembourg|Bernadette Devaux|20 Rue des Marguerites, Luxembourg, Luxembourg|656972675|1257|bernadette-devaux1460@hotmail.es
Luxembourg|Lucas Hernandez|22 Rue des Marguerites, Luxembourg, Luxembourg|628279586|1257|lucas.hernandez3786@bt.com
Luxembourg|Lucie Marchal|263 Rue de Neudorf, Luxembourg, Luxembourg|668798128|2221|lucie.marchal5439@me.com
Luxembourg|Augustin Grondin|1 Am Bongert, Bertrange, Luxembourg|678517474|8081|augustin_grondin2768@yahoo.fr
Luxembourg|Roland Blondel|82 Avenue du Bois, Luxembourg, Luxembourg|681682706|1250|roland.blondel179@tiscali.it
Luxembourg|Marcelle Gosselin|1 Rue Drosbach, Leudelange, Luxembourg|661508529|3372|marcelle_gosselin3281@sky.com
Luxembourg|Bernard Martel|43 Rue Charlemagne, Luxembourg, Luxembourg|655906643|1328|bernard.martel9002@terra.es
Luxembourg|Benoit Legendre|48-50 Rue de Strasbourg, Luxembourg, Luxembourg|655152897|2560|benoit_legendre2561@live.com
Luxembourg|Theophile Louis|13 Rue Auguste Charles, Luxembourg, Luxembourg|651917293|1326|theophile.louis6573@centrum.cz
Luxembourg|Denis Lemonnier|3 Rue Charlemagne, Luxembourg, Luxembourg|661156466|1328|denis_lemonnier389@me.com
Luxembourg|Etienne Thibault|44 Rue de Vianden, Luxembourg, Luxembourg|679297476|2680|etienne.thibault45@gmx.de
Luxembourg|Sabine Petit|22 Avenue de la Liberte, Luxembourg, Luxembourg|698398565|1930|sabine-petit9331@zoho.com
Luxembourg|Olivie Maillard|256 Avenue Gaston Diderich, Luxembourg, Luxembourg|651913487|1420|olivie_maillard6895@proton.me
Luxembourg|Jerome Cohen|9 Rue de Strasbourg, Luxembourg, Luxembourg|651619078|2561|jerome-cohen2625@yandex.com
Luxembourg|Oceane Hardy|1 Rue de Strasbourg, Luxembourg, Luxembourg|698346197|2561|oceane-hardy9427@outlook.com
Luxembourg|Josette Marty|14 Rue Andre Duchscher, Luxembourg, Luxembourg|628051650|1424|josette.marty940@msn.com
Luxembourg|Maryse Bailly|19 Rue des Capucins, Luxembourg, Luxembourg|661678504|1313|maryse.bailly2316@wp.pl
Luxembourg|Hugues Lefebvre|14 Rue des Capucins, Luxembourg, Luxembourg|691173171|1313|hugues.lefebvre372@laposte.net
Luxembourg|Julie Mace|41 Rue Alphonse Munchen, Luxembourg, Luxembourg|679465542|2172|julie-mace4736@yahoo.de
Luxembourg|Alix Leblanc|157 Route de Longwy, Luxembourg, Luxembourg|668199900|1941|alix_leblanc8070@outlook.com
Luxembourg|Elodie Bouvet|194 Route de Longwy, Luxembourg, Luxembourg|681459678|1941|elodie-bouvet2696@hotmail.fr
Luxembourg|Elise Lebreton|8 Avenue Monterey, Luxembourg, Luxembourg|678759002|2163|elise-lebreton7839@yahoo.it
Luxembourg|Isabelle Pages|28 Rue Philippe II, Luxembourg, Luxembourg|661964918|2340|isabelle_pages3221@gmail.com
Luxembourg|Guillaume Durand|11A Avenue de la Porte-Neuve, Luxembourg, Luxembourg|679978358|2227|guillaume.durand1811@me.com
Luxembourg|Andre Roy|84 Grand-Rue, Luxembourg, Luxembourg|628881181|1660|andre_roy808@aol.com
Luxembourg|Arthur Laine|2 Place de Metz, Luxembourg, Luxembourg|692876881|2954|arthur-laine985@yandex.com
Luxembourg|Antoinette Cousin|1 Rue Leandre Lacroix, Luxembourg, Luxembourg|656218768|1918|antoinette_cousin2179@live.com
Luxembourg|Gilbert Bailly|153 Avenue du 10 septembre, Luxembourg, Luxembourg|678834894|2551|gilbert.bailly8344@bt.com
Luxembourg|Sebastien Valentin|7 Rue Dicks, Luxembourg, Luxembourg|655203845|1417|sebastien_valentin1528@sky.com
Luxembourg|Vincent Boutin|139 Avenue du Bois, Luxembourg, Luxembourg|668443435|1250|vincent.boutin6397@free.fr
Luxembourg|Valentine Guyon|97 Avenue du Bois, Luxembourg, Luxembourg|668768369|1250|valentine-guyon2473@vp.pl
Luxembourg|Oceane Petitjean|42 Avenue du Bois, Luxembourg, Luxembourg|698957716|1251|oceane-petitjean3325@tutanota.com
Luxembourg|Arthur Lebreton|66 Avenue Pasteur, Luxembourg, Luxembourg|661644744|2310|arthur-lebreton5147@fastmail.com
Luxembourg|Julie Durand|27 Rue des Gaulois, Luxembourg, Luxembourg|678184558|1618|julie.durand6703@free.fr
Luxembourg|David Marchand|29 Avenue Monterey, Luxembourg, Luxembourg|651957153|2163|david-marchand9342@fastmail.com
Luxembourg|Lucie Martineau|41 Avenue Monterey, Luxembourg, Luxembourg|691899876|2163|lucie.martineau5063@sky.com
Luxembourg|Frederique Brunel|37 Avenue Monterey, Luxembourg, Luxembourg|671106353|2163|frederique.brunel5596@web.de
Luxembourg|Margaret Martineau|16a Avenue Emile Reuter, Luxembourg, Luxembourg|621100916|8960|margaret_martineau2407@yahoo.fr
Luxembourg|Capucine Dupuy|33 Boulevard Prince Henri, Luxembourg, Luxembourg|668371917|1724|capucine.dupuy9384@yahoo.it
Luxembourg|Rene Mace|9B Boulevard Prince Henri, Luxembourg, Luxembourg|656302911|1724|rene_mace8348@mac.com
Luxembourg|Adelaide Lebreton|35 Avenue Monterey, Luxembourg, Luxembourg|668548985|2163|adelaide-lebreton992@laposte.net
Luxembourg|Charlotte Fernandes|35 Boulevard Prince Henri, Luxembourg, Luxembourg|655002399|1724|charlotte-fernandes6454@live.com
Luxembourg|Bernard Guillet|11 Boulevard Prince Henri, Luxembourg, Luxembourg|661429058|1724|bernard_guillet5321@seznam.cz
Luxembourg|Gilbert Dufour|2 Rue du Fort Olisy, Luxembourg, Luxembourg|661701110|2261|gilbert_dufour619@fastmail.com
Luxembourg|Gregoire Daniel|9A Allee du Carmel, Luxembourg, Luxembourg|691381263|1354|gregoire.daniel9421@t-online.de
Luxembourg|Timothee Legrand|1 Rue Michel Welter, Luxembourg, Luxembourg|678180327|2730|timothee_legrand6345@yahoo.es
Luxembourg|Elodie Roger|28 Rue Michel Rodange, Luxembourg, Luxembourg|668776428|2430|elodie_roger9518@yandex.com
Luxembourg|Alphonse Bernard|36 Rue Michel Rodange, Luxembourg, Luxembourg|679832611|2430|alphonse-bernard7018@wp.pl
Luxembourg|Henriette Mahe|13-15 Avenue de la Liberte, Luxembourg, Luxembourg|681669786|7907|henriette_mahe3327@aol.com
Luxembourg|Laurence Jourdan|5 Rue des Merovingiens, Bertrange, Luxembourg|655493771|8070|laurence.jourdan8676@mail.com
Luxembourg|Victor Valentin|5 Rue du Mur, Luxembourg, Luxembourg|692091032|2174|victor-valentin1337@yahoo.com
Luxembourg|Thierry Carlier|183 Route d'Arlon, Strassen, Luxembourg|692084740|8011|thierry_carlier289@alice.it
Luxembourg|Marc Teixeira|104 Rue de Hollerich, Luxembourg, Luxembourg|679048835|1740|marc-teixeira1112@yandex.com
Luxembourg|Emilie Courtois|114 Rue de Strasbourg, Luxembourg, Luxembourg|621104059|2560|emilie_courtois8864@yahoo.in
Luxembourg|Constance Loiseau|84 Rue de Strasbourg, Luxembourg, Luxembourg|671079300|2560|constance-loiseau8248@yahoo.in
Luxembourg|Alice Torres|131 Rue de Hollerich, Luxembourg, Luxembourg|681023139|1741|alice.torres188@gmail.com
Luxembourg|Luc Hamel|6A Circuit de la Foire Internationale, Luxembourg, Luxembourg|668482041|1734|luc-hamel1799@zoho.com
Luxembourg|Guy Roussel|1 Rangwee, Howald, Luxembourg|668430878|2412|guy_roussel5128@vp.pl
Luxembourg|Louis Courtois|115 Rue du Cimetiere, Luxembourg, Luxembourg|692294865|1338|louis.courtois3970@volny.cz
Luxembourg|Anne Lebreton|101-103 Rue de Bonnevoie, Luxembourg, Luxembourg|656158696|1261|anne.lebreton4891@wp.pl
Luxembourg|Odette Regnier|12 Rue du Puits, Luxembourg, Luxembourg|678035316|2355|odette_regnier9800@gmx.de
Luxembourg|Bertrand Prevost|10 Rue Auguste Charles, Luxembourg, Luxembourg|671694391|1326|bertrand-prevost6079@outlook.fr
Luxembourg|Monique Loiseau|36 Rue Auguste Charles, Luxembourg, Luxembourg|628142941|1326|monique.loiseau7311@me.com
Luxembourg|Lorraine Joly|2 Rue Irmine, Luxembourg, Luxembourg|681413425|1814|lorraine_joly4403@tiscali.it
Luxembourg|Alphonse Bouvet|133 Rue de Bonnevoie, Luxembourg, Luxembourg|658259627|L1261|alphonse_bouvet8557@home.pl
Luxembourg|Hortense Fernandez|18-20 Rue Edward Steichen, Luxembourg, Luxembourg|628081206|2540|hortense-fernandez7254@volny.cz
Luxembourg|Andre Torres|42A Avenue John F. Kennedy, Luxembourg, Luxembourg|679609182|1855|andre.torres3876@telefonica.net
Luxembourg|Alexandre Legendre|37B Avenue John F. Kennedy, Luxembourg, Luxembourg|678200741|1855|alexandre.legendre2469@btinternet.com
Luxembourg|Paul Hamon|45 Avenue John F. Kennedy, Luxembourg, Luxembourg|628844387|1855|paul-hamon1688@mail.com
Luxembourg|Francois Girard|13 Avenue John F. Kennedy, Luxembourg, Luxembourg|679173052|1855|francois-girard7087@proton.me
Luxembourg|Oceane Giraud|124 Route d'Arlon, Luxembourg, Luxembourg|698110820|1150|oceane_giraud4027@seznam.cz
Luxembourg|Alix Pires|345 Route d'Arlon, Strassen, Luxembourg|661679143|8011|alix.pires6406@protonmail.com
Luxembourg|Francoise Berthelot|130 Route d'Arlon, Strassen, Luxembourg|628057382|8008|francoise_berthelot1656@web.de
Luxembourg|Simone Marchal|204 Route d'Arlon, Strassen, Luxembourg|655355195|8010|simone.marchal2512@hotmail.de
Luxembourg|Monique Marion|321 Route d'Arlon, Strassen, Luxembourg|656792823|8011|monique.marion2882@icloud.com
Luxembourg|Sebastien Bouvet|79 Rue de Bonnevoie, Luxembourg, Luxembourg|656175067|1260|sebastien-bouvet6314@gmx.com
Luxembourg|Isaac Louis|80 Rue de Bonnevoie, Luxembourg, Luxembourg|698458181|1260|isaac-louis2845@yahoo.de
Luxembourg|Benjamin Bourgeois|89 Rue de Bonnevoie, Luxembourg, Luxembourg|691309941|1260|benjamin-bourgeois2227@hotmail.com
Luxembourg|Oceane Buisson|82 Rue de Bonnevoie, Luxembourg, Luxembourg|681694861|1260|oceane_buisson7432@btinternet.com
Luxembourg|Marianne Grenier|29 Allee du Carmel, Luxembourg, Luxembourg|655249509|1354|marianne.grenier6413@outlook.de
Luxembourg|Lucy Martel|102 Rue Auguste Tremont, Luxembourg, Luxembourg|692393942|2624|lucy.martel1607@alice.it
Luxembourg|Yves Thibault|25 Allee du Carmel, Luxembourg, Luxembourg|678858151|1354|yves.thibault1198@aol.com
Luxembourg|Francois Joseph|23 Allee du Carmel, Luxembourg, Luxembourg|628939652|1354|francois.joseph285@yahoo.it
Luxembourg|Alain Rousseau|31 Allee du Carmel, Luxembourg, Luxembourg|681466284|1354|alain.rousseau6067@gmail.com
Luxembourg|Theodore Gallet|6 Rue d'Anvers, Luxembourg, Luxembourg|656503231|1130|theodore_gallet4517@hotmail.es
Luxembourg|Gerard Denis|76 Avenue de la Liberte, Luxembourg, Luxembourg|692409581|1930|gerard_denis990@web.de
Luxembourg|Audrey Guillaume|36 Rue Joseph Junck, Luxembourg, Luxembourg|691792838|1839|audrey.guillaume8909@outlook.de
Luxembourg|Camille Alves|6 Rue Joseph Junck, Luxembourg, Luxembourg|679412093|1839|camille-alves2408@zoho.com
Luxembourg|Mathilde Klein|4 Rue Joseph Junck, Luxembourg, Luxembourg|698095542|1839|mathilde.klein3247@btinternet.com
Luxembourg|Pierre Poirier|20 Rue Joseph Junck, Luxembourg, Luxembourg|698739051|1839|pierre.poirier2745@msn.com
Luxembourg|Hortense Jacquot|34 Rue Joseph Junck, Luxembourg, Luxembourg|655358855|1839|hortense-jacquot2744@orange.es
Luxembourg|Caroline Lambert|31 Rue de Strasbourg, Luxembourg, Luxembourg|655115402|2562|caroline.lambert3011@ono.com
Luxembourg|Nicole Martineau|10 Rue Joseph Junck, Luxembourg, Luxembourg|671887451|1839|nicole_martineau877@yahoo.fr
Luxembourg|Claudine Carre|33 Rue de Strasbourg, Luxembourg, Luxembourg|678252429|2561|claudine-carre1659@protonmail.com
Luxembourg|Diane Leclercq|41 Rue de Strasbourg, Luxembourg, Luxembourg|621027170|2561|diane_leclercq2694@orange.fr
Luxembourg|Helene Thomas|38 Rue Joseph Junck, Luxembourg, Luxembourg|692597274|1839|helene-thomas7265@zoho.com
Luxembourg|Lucie Moulin|8 Rue Joseph Junck, Luxembourg, Luxembourg|621648914|1839|lucie-moulin6176@hotmail.es
Luxembourg|Antoine Marques|45 Rue de Strasbourg, Luxembourg, Luxembourg|628220696|2561|antoine.marques9336@yahoo.co.uk
Luxembourg|Audrey Regnier|27 Rue de Strasbourg, Luxembourg, Luxembourg|661979454|2561|audrey-regnier4575@aol.com
Luxembourg|Marine Besnard|43 Rue de Strasbourg, Luxembourg, Luxembourg|656389332|2561|marine.besnard4665@gmx.de
Luxembourg|Christine Coulon|74 Avenue de la Liberte, Luxembourg, Luxembourg|668282637|1930|christine.coulon476@tutanota.com
Luxembourg|Francoise Mathieu|25 Rue Joseph Junck, Luxembourg, Luxembourg|628657762|1839|francoise_mathieu9847@terra.es
